Date;week;0:15:0;0:30:0;0:45:0;1:0:0;1:15:0;1:30:0;1:45:0;2:0:0;2:15:0;2:30:0;2:45:0;3:0:0;3:15:0;3:30:0;3:45:0;4:0:0;4:15:0;4:30:0;4:45:0;5:0:0;5:15:0;5:30:0;5:45:0;6:0:0;6:15:0;6:30:0;6:45:0;7:0:0;7:15:0;7:30:0;7:45:0;8:0:0;8:15:0;8:30:0;8:45:0;9:0:0;9:15:0;9:30:0;9:45:0;10:0:0;10:15:0;10:30:0;10:45:0;11:0:0;11:15:0;11:30:0;11:45:0;12:0:0;12:15:0;12:30:0;12:45:0;13:0:0;13:15:0;13:30:0;13:45:0;14:0:0;14:15:0;14:30:0;14:45:0;15:0:0;15:15:0;15:30:0;15:45:0;16:0:0;16:15:0;16:30:0;16:45:0;17:0:0;17:15:0;17:30:0;17:45:0;18:0:0;18:15:0;18:30:0;18:45:0;19:0:0;19:15:0;19:30:0;19:45:0;20:0:0;20:15:0;20:30:0;20:45:0;21:0:0;21:15:0;21:30:0;21:45:0;22:0:0;22:15:0;22:30:0;22:45:0;23:0:0;23:15:0;23:30:0;23:45:0;0:0:0
2018-8-16;1;48.672;48.36;46.176;48.048;47.736;48.048;47.424;47.424;47.424;47.112;47.112;47.736;47.424;47.424;47.424;47.424;47.112;47.736;47.112;46.8;47.424;47.424;43.992;44.304;44.304;44.928;46.488;47.736;49.296;51.792;51.168;50.856;52.104;52.416;51.792;53.976;55.224;53.04;55.536;56.16;55.224;54.912;54.6;55.536;56.16;55.224;54.288;56.784;56.784;56.472;55.536;56.16;55.848;57.408;59.28;58.656;58.656;58.968;59.592;59.592;57.096;57.408;56.784;57.096;55.536;54.288;50.856;51.168;51.168;50.232;48.36;48.36;49.296;47.424;46.8;47.736;45.552;45.552;46.176;47.112;49.296;49.296;50.232;49.608;49.296;50.544;50.544;50.232;50.544;49.608;50.232;50.544;50.232;50.544;49.92;50.232
2018-8-17;1;50.544;49.92;49.608;48.672;48.048;48.36;49.296;48.048;48.048;48.36;48.36;48.36;48.048;48.048;47.736;48.048;48.048;48.36;47.424;47.736;48.36;48.048;47.424;45.24;45.864;45.552;46.488;50.232;49.92;52.416;49.92;53.664;52.728;51.48;52.728;52.416;53.352;51.168;54.6;53.664;53.976;52.728;52.416;54.6;54.912;54.288;52.728;53.976;55.536;54.912;53.976;55.536;56.784;58.032;58.968;58.968;59.28;59.904;58.032;56.472;58.032;58.032;56.784;55.848;54.912;52.416;53.352;53.664;54.288;53.352;53.04;50.544;50.856;50.856;49.92;48.984;49.608;47.736;49.296;50.856;51.48;51.792;51.168;50.544;52.416;51.168;51.168;50.544;49.608;52.104;51.792;51.48;50.544;51.168;51.792;50.544
2018-8-18;0;51.48;51.48;50.856;51.792;50.232;49.92;50.544;50.856;50.856;51.168;49.92;50.232;50.232;49.608;50.232;50.856;50.232;49.92;49.296;50.544;49.92;50.544;49.296;46.488;46.488;47.112;46.8;46.488;47.424;47.112;47.424;48.36;47.424;48.36;49.296;48.36;49.296;47.112;47.424;47.424;48.984;48.36;48.36;47.424;47.424;46.176;47.112;47.424;47.112;47.424;46.8;47.112;45.864;44.616;45.24;44.928;45.24;44.616;45.552;45.24;44.928;44.928;44.928;44.928;44.928;44.616;44.928;44.928;44.616;44.304;44.616;45.864;44.616;45.24;45.24;45.24;45.24;45.24;45.24;46.176;47.736;48.36;46.8;48.984;49.608;49.92;49.608;51.168;51.168;50.232;49.92;49.608;50.232;50.232;49.92;50.232
2018-8-19;0;49.296;48.672;50.232;49.608;49.92;49.92;48.048;48.36;47.736;49.296;49.296;49.608;48.048;48.36;49.296;48.048;49.296;49.296;49.296;47.112;47.424;46.488;46.488;47.112;47.112;46.8;47.424;45.24;44.616;44.928;46.488;46.8;46.488;46.176;45.864;47.112;47.112;47.736;44.616;43.056;44.616;44.304;44.304;44.304;43.992;44.304;44.304;43.992;43.992;44.304;44.304;43.68;44.304;44.616;43.992;44.616;44.616;44.928;44.616;44.616;44.928;45.24;44.616;45.552;44.928;44.616;44.928;44.304;44.304;44.928;44.304;45.24;44.928;44.616;44.616;44.616;44.928;44.928;44.304;46.176;46.8;48.048;47.736;48.048;49.608;48.672;49.296;49.296;49.608;48.984;49.608;49.608;49.608;49.296;49.296;49.92
2018-8-20;1;48.672;49.296;49.296;49.296;48.984;48.984;48.36;46.488;48.984;48.984;48.984;48.984;48.672;48.984;47.112;48.672;48.672;48.672;47.736;47.112;47.424;46.8;47.112;47.424;46.488;46.488;48.984;47.424;48.984;49.608;51.792;54.6;55.848;58.032;55.224;53.976;56.472;53.976;56.472;57.096;58.032;55.224;57.72;59.592;60.528;58.656;61.464;66.768;69.264;63.648;63.024;66.456;62.712;62.712;66.768;65.832;69.888;74.568;37.44;67.704;67.704;68.952;68.952;69.888;65.208;61.464;60.528;56.472;57.408;58.032;54.6;53.664;50.856;49.92;51.48;52.416;51.168;48.36;48.36;50.232;51.168;50.856;50.856;48.984;50.544;50.232;49.92;49.92;50.232;48.672;49.608;49.608;48.672;48.984;49.608;48.984
2018-8-21;1;49.608;49.92;49.296;48.36;48.36;49.296;47.736;49.296;48.984;49.296;48.672;48.672;48.048;49.296;48.36;48.672;48.672;48.36;49.296;47.112;48.048;48.672;47.112;45.864;46.488;47.424;46.8;48.672;50.544;53.04;49.92;54.288;53.04;55.224;53.976;54.912;54.912;56.16;54.6;56.472;56.16;54.288;55.848;56.16;57.408;59.592;58.656;56.16;55.224;57.096;56.16;58.032;58.968;58.968;59.28;61.464;59.28;58.032;58.344;60.216;62.088;59.28;59.592;60.216;58.032;57.72;54.6;53.352;54.6;53.976;51.48;51.168;52.104;51.792;50.232;49.296;47.424;48.048;46.176;48.048;49.608;49.608;47.736;47.424;48.36;49.92;50.232;50.856;49.92;49.296;49.608;48.36;49.296;48.672;49.608;49.608
2018-8-22;1;48.984;48.672;48.984;48.36;48.048;46.8;48.984;48.048;48.672;48.048;48.36;48.36;48.672;47.736;48.048;48.36;47.736;48.984;47.424;48.048;48.672;45.552;45.552;43.992;44.928;45.864;48.36;48.672;49.92;50.856;51.48;51.792;55.848;54.912;57.72;56.784;58.344;59.28;58.344;59.28;58.968;57.096;55.536;56.784;57.72;57.408;56.472;58.344;58.656;58.344;59.592;59.592;58.344;57.72;60.84;61.152;61.464;59.904;58.344;58.968;59.592;58.656;62.712;59.592;59.592;56.784;54.912;55.536;53.664;52.104;52.104;49.92;50.544;50.856;46.8;48.672;47.736;47.112;49.92;51.792;53.04;53.976;53.04;53.352;53.04;52.728;49.296;50.856;49.608;49.92;48.048;49.296;48.984;48.36;48.672;48.984
2018-8-23;1;48.36;49.92;49.296;48.672;48.36;48.048;47.736;48.984;48.984;48.984;49.296;47.424;48.048;48.984;48.672;47.736;47.736;47.736;47.424;47.736;47.112;47.736;46.8;46.176;45.24;46.176;45.864;47.736;48.672;50.544;50.544;51.48;52.104;53.352;53.976;53.976;56.16;56.784;55.536;56.472;56.472;56.16;54.6;57.72;57.096;58.032;56.784;62.088;60.528;67.08;63.648;60.84;58.344;58.032;57.408;58.344;63.024;64.272;60.528;62.712;60.216;59.592;60.84;61.464;58.656;54.912;56.472;55.224;54.912;52.416;51.48;51.48;50.856;49.296;49.608;50.856;50.856;50.232;50.856;52.104;52.416;53.04;51.168;50.544;50.544;48.36;49.296;50.544;48.984;48.984;48.048;48.36;48.672;48.672;47.424;47.736
2018-8-24;1;48.36;48.048;47.424;48.36;48.048;48.984;49.92;48.672;49.608;48.984;49.608;49.92;49.296;48.048;48.672;49.608;48.984;48.048;48.984;48.048;48.672;48.36;47.424;46.8;45.864;46.8;46.8;48.984;48.984;48.984;50.232;53.352;52.416;53.664;53.976;53.352;55.224;54.912;56.16;53.976;51.792;50.544;52.104;54.288;53.352;54.288;53.664;52.416;54.288;53.976;55.536;55.536;56.784;54.912;55.536;54.6;53.04;53.976;54.912;55.224;56.784;53.976;54.288;53.04;52.416;49.296;50.232;50.544;50.232;51.168;50.232;48.048;47.424;45.864;49.296;51.168;52.416;50.544;52.416;53.04;53.352;51.792;51.48;50.856;50.232;50.232;50.544;50.232;50.856;50.232;49.92;50.232;49.92;48.984;50.544;49.608
2018-8-25;0;49.608;49.92;49.92;49.608;49.608;50.544;49.92;49.296;49.296;47.736;48.36;49.608;48.984;49.92;48.984;49.296;48.984;49.608;49.296;48.984;48.984;48.984;49.296;48.672;48.984;48.048;47.424;46.488;46.176;47.112;46.176;46.488;46.488;45.864;47.112;46.488;47.424;47.736;48.048;48.36;45.24;44.304;44.616;45.864;48.36;47.736;47.112;46.8;47.112;47.424;46.8;46.8;47.424;48.672;46.8;47.424;48.36;46.8;46.8;45.864;45.552;45.864;46.176;46.8;44.928;46.488;45.552;45.24;45.24;45.24;44.928;44.616;45.864;44.616;45.24;44.928;45.24;44.928;46.8;47.112;47.424;48.048;47.424;47.736;47.736;47.736;47.736;48.048;47.736;47.424;47.736;47.424;47.736;46.8;47.112;47.112
2018-8-26;0;47.112;47.424;46.8;47.424;47.112;47.112;47.112;47.424;46.488;46.8;44.928;46.176;47.112;47.112;47.112;47.112;46.8;47.112;47.112;47.112;46.8;45.864;46.488;45.864;45.552;45.864;44.616;43.056;43.68;43.68;43.368;43.056;43.68;43.368;43.368;43.056;43.368;43.056;43.368;42.744;43.368;43.368;41.808;42.744;42.744;42.744;43.368;43.368;43.056;42.744;43.056;42.744;42.744;43.056;43.056;43.056;43.056;43.368;42.744;42.432;42.744;43.368;43.368;43.056;43.056;43.056;43.056;43.368;42.432;43.056;43.056;42.432;43.056;42.432;42.12;41.496;42.12;42.12;42.744;44.304;44.304;44.928;44.928;46.488;45.552;45.864;44.928;45.552;45.24;44.616;45.24;44.616;44.928;44.616;43.368;44.304
2018-8-27;1;43.992;43.992;44.304;44.304;43.992;43.992;44.304;43.68;44.304;43.992;43.368;43.68;43.68;43.68;43.992;43.68;43.992;43.68;43.992;43.992;43.992;43.992;42.744;43.68;42.744;44.616;43.368;44.928;45.864;47.424;48.984;49.608;50.232;52.104;49.92;51.48;54.6;55.224;51.792;53.04;52.104;52.104;52.104;52.416;54.6;52.104;52.728;52.104;53.04;51.168;52.416;51.48;53.352;53.352;54.6;53.664;51.792;53.664;53.664;51.48;53.352;54.6;52.416;53.352;53.976;50.856;50.544;50.856;51.168;50.232;48.672;48.672;46.488;48.048;46.176;45.24;48.984;50.544;48.672;48.672;48.984;49.92;49.296;48.672;47.424;47.424;46.488;46.8;47.112;46.176;46.8;46.176;45.864;46.176;45.864;45.864
2018-8-28;1;45.864;46.176;45.552;45.864;45.552;45.864;45.552;45.24;45.552;45.864;45.24;44.304;43.992;43.992;43.368;44.928;45.24;44.616;44.304;44.304;44.616;43.992;43.368;43.056;41.496;41.808;42.432;43.368;43.992;45.24;44.304;45.864;45.864;46.8;46.488;47.736;48.984;49.296;48.672;49.608;50.232;52.104;53.352;51.48;51.168;53.352;51.792;51.48;55.536;53.664;52.416;52.416;52.728;56.16;55.536;55.224;54.912;53.664;52.104;50.856;51.792;52.416;52.416;52.104;52.104;52.104;50.544;51.168;48.36;49.92;48.048;48.672;46.488;46.8;47.736;47.736;47.112;49.296;50.856;49.92;51.48;50.232;50.856;51.168;48.048;47.112;47.112;48.048;48.048;46.8;46.488;46.8;46.8;45.864;46.488;46.488
2018-8-29;1;46.176;45.864;46.176;45.864;46.176;45.552;46.488;45.864;46.176;45.552;45.864;45.864;45.24;43.68;43.992;43.992;43.992;43.992;44.304;43.68;43.992;44.304;43.368;42.744;42.432;40.56;42.432;41.808;41.808;41.808;42.12;42.432;42.12;43.056;42.744;43.368;44.304;44.304;44.304;44.304;43.68;45.24;46.176;46.488;45.864;44.304;46.488;45.864;47.112;45.24;46.176;45.552;45.552;45.552;46.176;44.928;44.928;45.552;45.552;45.24;46.488;45.864;45.24;43.368;45.24;44.616;44.616;45.864;45.864;45.864;45.552;45.552;44.928;45.24;45.24;45.552;45.24;44.304;46.176;47.112;47.424;46.488;46.488;47.112;46.488;46.488;47.112;46.488;47.424;47.112;47.424;46.488;46.8;48.048;47.112;46.8
2018-8-30;1;46.8;46.488;46.488;46.8;46.176;46.488;45.864;45.864;45.552;45.24;46.176;45.864;45.552;45.864;43.368;43.056;43.056;43.056;43.056;43.056;43.68;43.056;43.68;43.056;42.12;41.184;42.432;42.432;43.368;43.992;44.616;44.928;45.864;46.488;47.112;48.36;51.792;51.792;51.792;52.728;52.728;53.664;53.976;53.352;52.728;53.664;52.104;53.664;52.728;53.976;53.664;53.976;54.6;55.536;55.224;55.536;57.72;55.848;56.784;55.848;56.472;55.536;55.848;55.536;54.912;54.912;53.664;52.104;52.416;52.728;50.232;49.92;49.608;51.168;52.416;52.104;55.224;55.224;55.224;52.416;56.16;54.288;50.856;49.92;49.92;50.232;51.792;49.92;50.856;51.168;50.232;50.856;50.544;50.856;49.92;49.296
2018-8-31;1;50.232;49.296;49.296;49.608;49.296;49.608;49.92;48.672;48.984;48.672;48.36;49.608;48.984;48.048;47.112;46.176;47.736;48.048;46.488;45.864;45.864;45.864;44.928;45.24;43.992;43.368;44.304;45.24;45.552;46.176;46.488;48.36;47.736;48.36;48.672;49.608;50.856;49.92;50.544;49.296;49.608;49.296;50.856;50.544;51.168;51.48;54.6;53.664;54.912;54.6;52.416;54.912;52.728;53.04;53.664;54.6;56.472;51.48;54.912;54.288;54.6;54.288;55.224;54.6;54.912;53.664;52.104;53.352;52.416;51.792;51.168;51.48;52.104;50.856;50.544;52.104;52.728;52.728;51.792;53.04;51.792;53.04;53.352;52.728;53.04;51.48;50.856;51.792;51.168;50.544;49.608;49.296;48.984;49.296;48.984;48.36
2018-9-1;0;48.672;47.424;48.36;47.736;48.36;47.424;48.36;47.736;48.36;47.112;47.736;47.424;47.112;47.736;47.112;47.736;46.8;46.8;47.112;46.488;46.8;47.112;46.176;46.8;44.616;44.304;43.68;44.304;43.992;44.616;44.616;43.992;44.928;43.992;45.552;44.928;45.552;45.552;47.112;45.552;45.552;46.488;48.048;48.36;48.36;46.176;47.736;47.424;46.488;48.36;47.424;48.36;47.736;47.112;48.984;47.736;48.672;49.608;47.736;48.36;48.36;48.36;48.36;48.672;48.672;48.36;48.984;48.672;48.672;48.36;45.552;48.048;49.296;48.36;48.984;48.672;48.36;48.672;49.608;52.104;50.856;48.048;48.672;48.672;49.296;48.672;48.984;48.048;49.608;47.736;49.296;48.048;48.048;48.984;48.984;49.296
2018-9-2;0;48.36;47.424;47.112;47.424;47.112;47.112;47.424;47.424;47.112;46.8;47.424;47.424;47.424;47.112;47.424;47.112;46.8;46.8;47.112;46.8;46.8;46.8;46.8;46.176;44.616;43.68;43.992;43.992;44.304;43.68;44.616;43.68;44.616;44.304;43.68;44.304;44.616;44.304;45.24;44.616;45.864;45.552;45.552;45.552;45.24;45.552;44.928;46.176;45.24;44.616;45.864;47.424;48.36;48.36;48.672;48.36;47.736;44.928;44.304;45.552;44.928;44.304;45.552;45.552;44.928;46.8;46.176;47.112;47.736;47.736;48.36;49.92;48.984;48.36;47.112;48.36;48.048;46.8;47.112;46.488;47.112;46.176;46.488;46.176;46.176;46.176;46.176;47.112;46.488;46.176;46.8;45.864;45.864;45.864;46.488;46.176
2018-9-3;1;46.488;46.176;45.552;45.864;46.176;45.864;44.928;46.8;46.488;45.864;46.176;46.176;46.176;46.176;46.488;46.8;46.8;45.552;45.864;45.864;45.552;45.24;45.24;45.24;46.176;43.992;45.24;45.864;47.736;48.048;48.672;47.736;49.296;49.92;50.544;51.168;51.48;51.48;51.48;51.48;54.6;55.536;56.16;57.72;56.472;57.408;57.408;57.408;57.096;57.096;53.352;53.976;56.16;55.848;57.72;55.848;57.096;55.224;54.288;54.912;55.536;54.6;53.664;53.04;53.352;52.104;50.856;51.48;51.48;52.104;51.48;51.168;56.16;57.096;53.04;53.04;51.48;51.48;51.48;50.544;51.48;50.232;46.8;45.552;47.112;46.488;46.488;45.864;46.176;46.176;45.864;46.176;46.488;46.488;45.24;45.864
2018-9-4;1;46.488;45.864;46.176;46.176;45.864;45.864;46.488;45.552;46.176;45.24;45.552;46.176;45.864;45.552;45.864;46.488;45.552;46.176;45.24;45.24;45.552;45.864;45.24;45.24;45.552;45.552;45.552;46.176;45.864;47.736;47.112;50.232;51.792;51.48;53.352;53.352;54.288;54.6;53.04;54.288;54.6;54.6;54.288;55.848;54.6;56.16;54.288;55.848;53.664;54.288;53.664;54.912;53.976;53.04;54.288;53.04;53.976;52.416;53.976;52.104;53.664;53.664;54.912;54.6;52.728;53.976;51.792;50.232;49.608;50.856;48.048;51.792;53.664;53.352;49.296;50.544;49.608;51.48;48.984;49.296;48.984;49.296;49.608;47.736;48.36;46.488;47.112;46.176;46.8;46.488;46.8;45.864;47.424;46.176;46.176;46.176
2018-9-5;1;45.864;46.488;45.552;46.176;45.864;45.864;45.552;46.176;45.552;46.176;45.864;45.24;45.864;45.24;45.864;47.112;44.928;45.864;45.24;44.928;46.8;45.552;45.552;45.864;45.24;43.992;43.68;45.552;47.736;48.984;49.296;50.232;53.664;54.288;53.976;52.728;52.728;52.728;53.04;52.104;53.664;52.728;51.792;52.728;52.728;52.728;52.104;51.792;52.416;53.352;53.352;53.664;55.224;54.288;56.16;54.6;55.224;56.784;55.848;56.784;59.28;57.72;56.472;57.408;54.912;55.848;54.6;53.664;53.352;53.352;49.92;50.232;47.736;49.92;49.608;49.608;50.544;51.168;51.792;50.544;50.232;49.296;49.296;47.424;46.8;46.8;46.8;46.8;47.112;46.8;46.488;46.176;46.8;46.176;46.8;46.8
2018-9-6;1;46.8;46.176;46.176;45.864;46.488;45.864;47.112;46.488;46.176;46.488;45.864;46.488;45.552;45.864;46.176;46.176;45.24;46.176;45.552;45.552;45.864;45.24;45.552;44.616;44.304;42.432;43.992;44.928;45.864;48.672;47.424;48.984;51.168;51.792;48.672;52.728;50.856;51.168;51.168;51.168;53.04;54.288;52.728;53.04;50.856;51.168;53.04;50.856;53.664;55.536;53.352;52.416;54.288;53.04;54.912;55.224;55.224;55.848;54.6;54.912;55.224;54.6;54.912;55.848;54.912;54.912;53.976;52.104;50.232;49.608;48.048;49.296;48.984;48.36;47.736;47.424;50.544;48.672;48.984;49.296;48.672;48.048;47.736;46.488;45.864;46.176;45.864;45.24;45.864;46.488;45.864;45.24;44.928;45.552;45.24;45.552
2018-9-7;1;46.176;45.552;45.552;45.24;45.864;44.928;45.24;44.616;44.616;45.24;45.24;44.616;45.24;44.928;44.928;45.552;44.928;44.616;44.928;44.304;44.928;44.616;44.304;43.68;43.68;43.992;43.992;45.552;45.24;44.616;44.928;48.048;48.984;48.984;53.04;52.104;50.856;51.168;51.168;51.168;51.48;50.856;49.92;49.296;49.92;51.168;51.168;50.856;48.984;50.232;51.792;50.232;52.728;51.48;51.48;52.104;50.232;52.728;55.224;53.352;52.104;54.288;52.728;50.856;50.232;48.984;47.112;48.048;48.048;47.736;48.36;47.736;46.8;46.488;44.928;44.928;48.36;51.48;51.168;52.104;51.168;51.792;49.608;47.112;46.8;46.8;46.176;46.8;46.176;45.864;45.864;45.864;45.552;45.24;45.864;44.928
2018-9-8;0;45.24;44.928;44.928;45.864;44.928;44.616;44.928;44.616;45.24;44.616;44.304;44.304;44.616;44.928;44.928;44.928;44.304;44.928;44.616;44.928;44.616;44.304;44.304;44.616;43.68;42.432;42.744;42.432;42.12;42.432;42.12;42.744;42.12;42.432;43.056;44.304;43.056;43.056;43.056;43.368;43.68;43.056;43.368;43.992;42.432;43.68;44.304;43.992;43.68;44.304;43.68;43.368;44.304;45.864;44.616;43.68;43.68;43.68;43.68;43.992;43.992;44.304;43.992;43.68;43.68;44.928;43.68;43.992;43.056;43.68;46.176;45.24;44.928;44.616;43.368;43.368;44.304;46.176;45.864;45.552;46.8;46.176;46.176;46.8;46.176;45.864;45.552;45.552;46.176;44.928;45.552;44.616;45.864;45.24;45.552;44.928
2018-9-9;0;45.552;44.928;45.24;44.616;44.928;44.928;44.304;44.928;44.928;44.928;44.304;44.616;44.304;44.616;44.928;44.616;44.928;44.304;45.552;44.616;45.552;43.992;44.616;43.992;43.992;43.368;42.432;42.432;41.808;41.808;42.12;42.12;43.056;40.872;42.12;42.12;42.744;42.12;43.056;42.432;43.056;43.992;43.056;42.744;43.68;43.992;43.992;45.552;43.368;43.992;43.992;44.616;43.68;47.424;47.736;48.048;45.24;47.112;45.24;43.056;43.68;43.992;43.68;43.992;45.24;43.68;45.552;47.424;48.36;45.24;44.928;44.928;44.616;44.616;44.304;44.304;46.488;46.488;46.176;46.176;45.864;46.488;46.488;46.176;46.176;45.24;45.864;46.176;44.928;45.24;45.552;45.864;44.928;44.304;45.24;43.68
2018-9-10;1;44.928;44.928;44.616;44.304;44.304;43.992;44.928;44.304;43.992;44.616;44.616;43.992;44.304;43.992;44.616;44.304;44.304;44.304;44.928;44.304;43.992;43.056;44.928;43.368;44.304;44.304;43.68;45.24;46.488;47.736;48.984;49.92;51.48;53.04;53.976;52.104;54.6;53.664;53.352;55.848;53.352;54.6;55.848;55.224;55.536;56.16;51.168;56.16;53.976;53.976;55.224;56.472;57.096;57.096;54.288;57.408;60.216;60.528;59.28;58.344;57.096;57.096;55.536;53.664;51.792;50.856;51.48;49.92;47.424;45.864;47.424;47.736;47.112;48.36;48.672;47.736;48.672;50.856;49.296;50.232;50.232;48.672;49.608;49.296;46.176;46.488;45.864;47.736;45.864;47.112;45.552;45.24;46.176;45.552;44.616;45.552
2018-9-11;1;45.552;45.24;44.928;45.552;44.616;44.616;45.24;45.552;44.616;44.616;44.928;45.24;44.304;44.616;45.864;44.616;44.928;44.616;44.928;44.928;44.304;43.992;43.992;44.616;43.992;42.12;44.304;43.368;45.864;47.424;46.176;50.544;51.792;52.104;52.728;51.168;50.232;53.664;50.856;52.416;52.104;51.168;51.168;50.544;50.232;50.544;49.296;49.296;49.92;49.608;50.232;49.608;53.352;51.48;51.48;52.104;51.48;51.168;51.48;53.04;53.04;53.664;51.168;54.6;54.288;53.352;53.04;50.544;52.728;51.168;49.296;48.048;47.112;46.8;47.112;47.112;50.232;51.792;51.792;49.92;49.296;47.736;46.8;46.488;46.488;46.488;46.488;46.488;45.24;46.488;45.864;46.488;44.928;45.24;44.928;45.552
2018-9-12;1;45.24;44.616;43.992;43.992;45.24;44.928;44.928;44.928;45.864;44.928;45.24;44.304;44.304;44.616;44.304;44.304;44.616;44.616;44.304;44.304;43.992;44.616;43.992;44.304;44.304;43.368;43.992;43.68;46.176;47.112;46.176;49.92;50.856;51.792;51.792;51.168;52.104;56.16;52.728;52.104;52.104;53.04;52.728;52.104;53.976;53.976;54.912;54.912;54.6;52.416;54.6;57.096;59.904;57.72;56.16;58.656;59.592;54.288;59.28;58.344;60.84;60.84;58.968;58.032;57.408;56.472;56.472;57.096;53.664;51.168;51.792;50.544;52.104;51.168;48.984;48.984;51.48;52.104;49.608;51.168;50.232;50.856;48.36;46.8;47.424;45.864;47.112;46.176;46.176;45.552;46.176;45.552;44.616;45.552;45.864;44.928
2018-9-13;1;46.488;46.176;45.552;45.864;45.552;46.176;44.928;43.992;44.616;44.304;44.616;43.68;44.928;43.68;44.304;44.304;44.304;44.304;45.24;44.928;44.928;44.616;45.24;43.992;45.24;42.744;44.616;44.616;46.488;46.8;48.984;50.232;51.48;50.232;50.544;51.792;50.856;52.416;52.728;54.6;54.288;53.976;53.04;51.792;51.48;51.48;53.664;54.6;54.288;52.728;57.408;55.224;58.344;58.344;56.784;57.72;59.904;59.28;59.904;58.656;58.656;60.528;57.72;57.72;57.096;55.536;54.6;55.224;53.664;54.288;53.664;51.792;50.856;49.92;49.608;49.608;53.352;52.416;51.792;49.296;51.792;50.544;48.048;49.92;48.36;48.048;46.8;48.048;47.112;46.8;47.112;47.112;47.112;46.176;47.736;48.36
2018-9-14;1;48.672;47.424;47.424;45.864;46.8;47.736;46.488;46.488;46.488;46.176;46.488;45.864;45.552;46.488;45.864;45.552;46.176;46.176;45.552;45.864;45.24;45.552;45.864;46.8;47.112;47.736;44.616;45.24;47.424;48.672;51.168;49.608;49.92;51.792;50.232;51.168;54.912;53.352;53.352;53.04;54.6;54.6;54.6;54.288;55.224;53.352;55.536;51.48;51.792;51.48;53.04;53.664;54.6;53.976;51.48;51.48;51.48;50.544;51.48;50.544;50.544;51.792;50.856;50.544;51.792;51.792;52.104;50.856;49.296;50.232;49.608;46.488;47.424;47.736;49.92;49.92;48.36;48.36;47.112;47.424;47.736;48.672;48.984;47.112;47.424;45.552;45.24;44.928;45.24;46.488;46.176;45.864;45.864;46.488;46.176;45.552
2018-9-15;0;47.112;46.176;46.8;45.552;46.176;46.488;45.864;46.176;45.864;46.488;45.552;45.552;46.488;46.176;45.24;47.424;45.24;46.488;45.864;45.864;45.864;46.176;45.864;46.8;46.176;45.864;44.304;43.992;42.432;43.68;41.808;43.368;42.744;42.12;42.744;42.432;44.304;43.368;43.68;43.368;43.056;43.056;43.056;43.992;43.68;43.68;44.928;43.992;43.056;44.616;46.176;44.928;46.176;46.8;44.928;43.68;44.616;43.992;44.304;46.176;45.864;45.24;46.176;46.488;45.864;45.24;47.112;44.928;45.552;44.928;45.24;45.24;44.304;44.616;44.304;44.304;46.488;45.864;46.176;45.552;45.864;44.928;45.24;45.864;44.928;45.864;45.24;44.928;46.488;45.24;45.24;46.176;45.864;46.176;46.488;45.24
2018-9-16;0;46.8;45.552;45.552;44.928;45.552;45.24;45.864;44.616;45.552;44.616;44.928;44.304;45.864;43.992;45.24;44.616;44.928;44.616;44.616;44.616;44.928;43.992;44.304;44.304;42.744;41.808;42.432;41.496;41.184;42.744;40.872;42.12;42.12;41.184;42.432;41.808;42.432;42.12;42.12;42.432;42.744;42.12;42.744;42.432;43.368;42.744;43.056;43.68;42.432;43.056;43.056;42.744;44.304;43.992;44.616;44.928;44.928;46.8;45.864;44.304;44.928;46.176;44.928;45.24;46.8;47.112;44.616;45.552;45.24;47.112;45.552;44.616;46.488;44.304;43.368;43.68;43.992;45.864;45.24;46.176;45.552;43.992;46.176;44.928;44.616;44.928;44.304;45.24;44.928;45.24;44.304;45.24;43.992;44.616;44.616;44.304
2018-9-17;1;45.24;44.616;44.616;44.304;45.552;43.992;44.928;44.928;44.304;44.616;44.616;43.992;43.992;44.616;44.616;44.616;45.552;43.68;44.304;43.68;43.992;44.304;43.68;43.68;47.112;46.8;43.056;45.552;46.488;47.736;49.296;50.544;51.792;52.728;53.04;51.792;52.104;52.728;52.104;50.856;53.352;52.728;51.168;53.04;53.352;53.976;52.728;55.224;55.224;56.784;50.544;52.728;53.352;55.224;55.536;56.16;56.16;54.6;55.848;57.096;58.344;56.472;55.536;56.784;56.16;56.16;54.912;52.728;53.04;51.48;49.92;49.92;48.672;49.296;51.792;52.104;53.352;54.288;51.792;51.48;53.664;52.728;51.168;50.856;50.856;50.856;50.544;48.984;46.8;46.176;46.8;45.552;45.24;45.552;45.24;45.24
2018-9-18;1;45.24;45.24;45.24;44.928;44.616;44.616;45.864;45.24;44.928;44.928;44.616;44.616;43.992;44.928;44.304;45.24;44.304;43.68;44.304;44.616;43.992;43.056;43.992;44.616;45.24;44.616;41.496;44.304;45.552;47.112;47.736;47.736;48.672;49.608;51.792;50.856;50.856;52.104;52.728;51.792;52.728;54.912;53.976;56.16;53.664;56.16;55.224;55.536;53.352;55.224;55.848;56.472;56.16;58.656;59.28;57.72;59.592;57.096;57.096;57.096;55.536;54.912;53.664;52.728;50.232;51.792;50.232;50.232;48.048;46.488;45.864;46.176;44.616;45.864;45.864;51.168;52.416;52.104;52.416;53.976;54.912;54.6;53.664;53.04;53.352;50.856;50.544;51.168;50.544;49.92;47.112;47.736;46.8;47.112;46.488;46.8
